provider,model,random_seed,n_shot,example_strategy,expert_name,accuracy_vs_expert,kappa_vs_expert,f1_vs_expert,accuracy_vs_gt,accuracy_expert_vs_gt,n_total_test
classical,Logistic Regression,123,5,mixed,aniso_x1,0.821917808219178,0.6412098298676749,0.8205648570945374,0.8424657534246576,0.8866666666666667,146
classical,SVM (RBF),123,5,mixed,aniso_x1,0.8424657534246576,0.6824285984490259,0.8410647497574874,0.863013698630137,0.8866666666666667,146
classical,k-NN (k=3),123,5,random,aniso_x1,0.9315068493150684,0.8620037807183365,0.9309864834978989,0.8767123287671232,0.8866666666666667,146
classical,Logistic Regression,123,5,random,aniso_x1,0.9315068493150684,0.8620037807183365,0.9309864834978989,0.8904109589041096,0.8866666666666667,146
classical,SVM (RBF),123,5,random,aniso_x1,0.9246575342465754,0.848290194596637,0.9241752795940358,0.8835616438356164,0.8866666666666667,146
classical,k-NN (k=5),123,10,easy,aniso_x1,0.9571428571428572,0.9140225179119754,0.9571077571077571,0.8928571428571429,0.8866666666666667,140
classical,Logistic Regression,123,10,easy,aniso_x1,0.95,0.8997545008183306,0.9499820981023988,0.9,0.8866666666666667,140
classical,SVM (RBF),123,10,easy,aniso_x1,0.95,0.8998774008990601,0.9500127713920816,0.9,0.8866666666666667,140
classical,k-NN (k=5),123,10,hard,aniso_x1,0.8428571428571429,0.6839729119638827,0.8422756109022556,0.8642857142857143,0.8866666666666667,140
classical,Logistic Regression,123,10,hard,aniso_x1,0.8857142857142857,0.7701621177919147,0.8852913533834587,0.9071428571428571,0.8866666666666667,140
classical,SVM (RBF),123,10,hard,aniso_x1,0.5571428571428572,0.14110429447852757,0.490775736751685,0.5785714285714286,0.8866666666666667,140
classical,k-NN (k=5),123,10,mixed,aniso_x1,0.7285714285714285,0.45143328521344606,0.7246130952380951,0.7642857142857142,0.8866666666666667,140
classical,Logistic Regression,123,10,mixed,aniso_x1,0.8285714285714286,0.6556671449067433,0.8282197802197802,0.85,0.8866666666666667,140
classical,SVM (RBF),123,10,mixed,aniso_x1,0.8285714285714286,0.6552431766878719,0.8279370300751879,0.85,0.8866666666666667,140
classical,k-NN (k=5),123,10,random,aniso_x1,0.9285714285714286,0.8561742346414629,0.9281591424448566,0.8857142857142857,0.8866666666666667,140
classical,Logistic Regression,123,10,random,aniso_x1,0.9285714285714286,0.8559967084961941,0.9279806215290086,0.8857142857142857,0.8866666666666667,140
classical,SVM (RBF),123,10,random,aniso_x1,0.9142857142857143,0.8269824922760041,0.9133252304864673,0.8714285714285714,0.8866666666666667,140
classical,k-NN (k=5),123,20,easy,aniso_x1,0.9923076923076923,0.984571564206029,0.9923044968798929,0.8769230769230769,0.8866666666666667,130
classical,Logistic Regression,123,20,easy,aniso_x1,0.9769230769230769,0.9537805167101209,0.9769299145299145,0.8923076923076924,0.8866666666666667,130
classical,SVM (RBF),123,20,easy,aniso_x1,0.9846153846153847,0.9692089057318807,0.9846226741749129,0.8846153846153846,0.8866666666666667,130
classical,k-NN (k=5),123,20,hard,aniso_x1,0.9692307692307692,0.9384178114637612,0.9692453483498261,0.9230769230769231,0.8866666666666667,130
classical,Logistic Regression,123,20,hard,aniso_x1,1.0,1.0,1.0,0.9384615384615385,0.8866666666666667,130
classical,SVM (RBF),123,20,hard,aniso_x1,0.9307692307692308,0.8605482717520858,0.9303926842388381,0.8846153846153846,0.8866666666666667,130
classical,k-NN (k=5),123,20,mixed,aniso_x1,0.8461538461538461,0.6907706945765937,0.8457875457875459,0.8692307692307693,0.8866666666666667,130
classical,Logistic Regression,123,20,mixed,aniso_x1,0.9384615384615385,0.8764845605700713,0.9384030557230842,0.9153846153846154,0.8866666666666667,130
classical,SVM (RBF),123,20,mixed,aniso_x1,0.8538461538461538,0.7068597199145502,0.853785440717967,0.8769230769230769,0.8866666666666667,130
classical,k-NN (k=5),123,20,random,aniso_x1,0.9615384615384616,0.9226374672696978,0.9614123881958675,0.8769230769230769,0.8866666666666667,130
classical,Logistic Regression,123,20,random,aniso_x1,0.9538461538461539,0.9070986183897094,0.953647832234607,0.8692307692307693,0.8866666666666667,130
classical,SVM (RBF),123,20,random,aniso_x1,0.9538461538461539,0.9070986183897094,0.953647832234607,0.8846153846153846,0.8866666666666667,130
classical,k-NN (k=5),123,40,easy,aniso_x1,0.9636363636363636,0.9270557029177718,0.9636363636363636,0.8636363636363636,0.8866666666666667,110
classical,Logistic Regression,123,40,easy,aniso_x1,0.9727272727272728,0.9453461411063266,0.972738565782044,0.8727272727272727,0.8866666666666667,110
classical,SVM (RBF),123,40,easy,aniso_x1,0.9363636363636364,0.8729792147806005,0.9363899345550721,0.8727272727272727,0.8866666666666667,110
classical,k-NN (k=5),123,40,hard,aniso_x1,0.990909090909091,0.9817820470354423,0.9909128552606814,0.9636363636363636,0.8866666666666667,110
classical,Logistic Regression,123,40,hard,aniso_x1,1.0,1.0,1.0,0.9727272727272728,0.8866666666666667,110
classical,SVM (RBF),123,40,hard,aniso_x1,0.9272727272727272,0.8552631578947368,0.9271765271765272,0.9,0.8866666666666667,110
classical,k-NN (k=5),123,40,mixed,aniso_x1,0.9636363636363636,0.9272005294506949,0.9636604375432578,0.9090909090909091,0.8866666666666667,110
classical,Logistic Regression,123,40,mixed,aniso_x1,1.0,1.0,1.0,0.9272727272727272,0.8866666666666667,110
classical,SVM (RBF),123,40,mixed,aniso_x1,0.9636363636363636,0.9269102990033222,0.9635880238073657,0.9090909090909091,0.8866666666666667,110
classical,k-NN (k=5),123,40,random,aniso_x1,0.9636363636363636,0.9270557029177718,0.9636363636363636,0.9090909090909091,0.8866666666666667,110
classical,Logistic Regression,123,40,random,aniso_x1,0.9727272727272728,0.9453461411063266,0.972738565782044,0.9181818181818182,0.8866666666666667,110
classical,SVM (RBF),123,40,random,aniso_x1,0.9727272727272728,0.9453461411063266,0.972738565782044,0.9181818181818182,0.8866666666666667,110
classical,k-NN (k=3),123,5,easy,euclidean,0.9726027397260274,0.9448744572399471,0.9725406261565418,0.8904109589041096,0.9066666666666666,146
classical,Logistic Regression,123,5,easy,euclidean,0.9863013698630136,0.9725202333897986,0.9863013698630136,0.9041095890410958,0.9066666666666666,146
classical,SVM (RBF),123,5,easy,euclidean,0.9863013698630136,0.9725202333897986,0.9863013698630136,0.9041095890410958,0.9066666666666666,146
classical,k-NN (k=3),123,5,hard,euclidean,0.5068493150684932,0.061596143545795456,0.37488425373490525,0.5342465753424658,0.9066666666666666,146
classical,Logistic Regression,123,5,hard,euclidean,0.7671232876712328,0.5321394910461827,0.7669037583421144,0.726027397260274,0.9066666666666666,146
classical,SVM (RBF),123,5,hard,euclidean,0.5616438356164384,0.10446616829595556,0.5450531824404786,0.547945205479452,0.9066666666666666,146
classical,k-NN (k=3),123,5,mixed,euclidean,0.9794520547945206,0.9586870401810978,0.9794200622400606,0.8904109589041096,0.9066666666666666,146
classical,Logistic Regression,123,5,mixed,euclidean,0.7465753424657534,0.5017524441984874,0.7403712456241848,0.7397260273972602,0.9066666666666666,146
classical,SVM (RBF),123,5,mixed,euclidean,0.863013698630137,0.7272557444423688,0.862885145419392,0.8561643835616438,0.9066666666666666,146
classical,k-NN (k=3),123,5,random,euclidean,0.9657534246575342,0.9312488227538143,0.9657389099799698,0.9315068493150684,0.9066666666666666,146
classical,Logistic Regression,123,5,random,euclidean,0.9726027397260274,0.9452054794520548,0.9726233198276416,0.910958904109589,0.9066666666666666,146
classical,SVM (RBF),123,5,random,euclidean,0.958904109589041,0.9179314221472737,0.9589272491669752,0.9246575342465754,0.9066666666666666,146
classical,k-NN (k=5),123,10,easy,euclidean,0.9857142857142858,0.9713818479149632,0.9857230481642668,0.9,0.9066666666666666,140
classical,Logistic Regression,123,10,easy,euclidean,0.9785714285714285,0.9571078431372549,0.9785878489326765,0.9071428571428571,0.9066666666666666,140
classical,SVM (RBF),123,10,easy,euclidean,0.9785714285714285,0.9571078431372549,0.9785878489326765,0.9071428571428571,0.9066666666666666,140
classical,k-NN (k=5),123,10,hard,euclidean,0.8857142857142857,0.7718011409942951,0.885784270842446,0.8785714285714286,0.9066666666666666,140
classical,Logistic Regression,123,10,hard,euclidean,0.9714285714285714,0.9426699426699426,0.9714285714285714,0.9357142857142857,0.9066666666666666,140
classical,SVM (RBF),123,10,hard,euclidean,0.7714285714285715,0.5290159798149705,0.7551746031746032,0.7071428571428572,0.9066666666666666,140
classical,k-NN (k=5),123,10,mixed,euclidean,0.7214285714285714,0.45833333333333337,0.7033593157204939,0.7428571428571429,0.9066666666666666,140
classical,Logistic Regression,123,10,mixed,euclidean,0.9785714285714285,0.9571078431372549,0.9785878489326765,0.9142857142857143,0.9066666666666666,140
classical,SVM (RBF),123,10,mixed,euclidean,0.8857142857142857,0.7732793522267206,0.8852235885153489,0.8642857142857143,0.9066666666666666,140
classical,k-NN (k=5),123,10,random,euclidean,0.9857142857142858,0.9713818479149632,0.9857230481642668,0.9214285714285714,0.9066666666666666,140
classical,Logistic Regression,123,10,random,euclidean,0.9571428571428572,0.9144254278728606,0.9571691015659172,0.9214285714285714,0.9066666666666666,140
classical,SVM (RBF),123,10,random,euclidean,0.9357142857142857,0.8715334420880914,0.9357635065664263,0.8857142857142857,0.9066666666666666,140
classical,k-NN (k=5),123,20,easy,euclidean,0.9846153846153847,0.9691138037538608,0.9846153846153847,0.8923076923076924,0.9066666666666666,130
classical,Logistic Regression,123,20,easy,euclidean,0.9923076923076923,0.984571564206029,0.9923108877354917,0.9,0.9066666666666666,130
classical,SVM (RBF),123,20,easy,euclidean,0.9846153846153847,0.9691723974389377,0.984626331922347,0.8923076923076924,0.9066666666666666,130
classical,k-NN (k=5),123,20,hard,euclidean,0.9692307692307692,0.937991891247317,0.9691426262923041,0.9307692307692308,0.9066666666666666,130
classical,Logistic Regression,123,20,hard,euclidean,1.0,1.0,1.0,0.9615384615384616,0.9066666666666666,130
classical,SVM (RBF),123,20,hard,euclidean,0.8538461538461538,0.7011855794822164,0.8492096488015107,0.8153846153846154,0.9066666666666666,130
classical,k-NN (k=5),123,20,mixed,euclidean,0.8769230769230769,0.7543113630994567,0.8770104895104894,0.8692307692307693,0.9066666666666666,130
classical,Logistic Regression,123,20,mixed,euclidean,0.9923076923076923,0.984571564206029,0.9923108877354917,0.9384615384615385,0.9066666666666666,130
classical,SVM (RBF),123,20,mixed,euclidean,0.9692307692307692,0.9384615384615385,0.9692599274688827,0.9153846153846154,0.9066666666666666,130
classical,k-NN (k=5),123,20,random,euclidean,0.9615384615384616,0.9231496807755971,0.9615726171880338,0.9076923076923077,0.9066666666666666,130
classical,Logistic Regression,123,20,random,euclidean,0.9538461538461539,0.9075171923168129,0.9538789957670413,0.9,0.9066666666666666,130
classical,SVM (RBF),123,20,random,euclidean,0.9307692307692308,0.8611440778542606,0.9307979896194245,0.8769230769230769,0.9066666666666666,130
classical,k-NN (k=5),123,40,easy,euclidean,0.9818181818181818,0.9633455514828391,0.9817878787878788,0.8727272727272727,0.9066666666666666,110
classical,Logistic Regression,123,40,easy,euclidean,0.990909090909091,0.9817457683372054,0.9909143714968958,0.8636363636363636,0.9066666666666666,110
classical,SVM (RBF),123,40,easy,euclidean,0.990909090909091,0.9817457683372054,0.9909143714968958,0.8636363636363636,0.9066666666666666,110
classical,k-NN (k=5),123,40,hard,euclidean,1.0,1.0,1.0,0.9727272727272728,0.9066666666666666,110
classical,Logistic Regression,123,40,hard,euclidean,1.0,1.0,1.0,0.9727272727272728,0.9066666666666666,110
classical,SVM (RBF),123,40,hard,euclidean,0.9181818181818182,0.8374384236453202,0.9181209566530668,0.8909090909090909,0.9066666666666666,110
classical,k-NN (k=5),123,40,mixed,euclidean,0.9818181818181818,0.9633455514828391,0.9817878787878788,0.9363636363636364,0.9066666666666666,110
classical,Logistic Regression,123,40,mixed,euclidean,1.0,1.0,1.0,0.9545454545454546,0.9066666666666666,110
classical,SVM (RBF),123,40,mixed,euclidean,0.990909090909091,0.9816971713810316,0.9909022835056616,0.9454545454545454,0.9066666666666666,110
classical,k-NN (k=5),123,40,random,euclidean,0.9363636363636364,0.873230161343431,0.9364004538316465,0.9090909090909091,0.9066666666666666,110
classical,Logistic Regression,123,40,random,euclidean,0.990909090909091,0.9817457683372054,0.9909143714968958,0.9090909090909091,0.9066666666666666,110
classical,SVM (RBF),123,40,random,euclidean,0.9363636363636364,0.8718801996672213,0.9363159845396304,0.8909090909090909,0.9066666666666666,110
classical,k-NN (k=3),7,5,easy,aniso_x2,0.8904109589041096,0.7824143070044709,0.8895844955474287,0.8424657534246576,0.8733333333333333,146
classical,Logistic Regression,7,5,easy,aniso_x2,0.9383561643835616,0.8771273611370862,0.9382780499816445,0.8493150684931506,0.8733333333333333,146
classical,SVM (RBF),7,5,easy,aniso_x2,0.9452054794520548,0.8907185628742514,0.9451643424246162,0.8561643835616438,0.8733333333333333,146
classical,k-NN (k=3),7,5,hard,aniso_x2,0.4178082191780822,-0.1251133272892111,0.292621480773145,0.4315068493150685,0.8733333333333333,146
classical,Logistic Regression,7,5,hard,aniso_x2,0.4178082191780822,-0.12879752592323102,0.319439293980582,0.3904109589041096,0.8733333333333333,146
classical,SVM (RBF),7,5,hard,aniso_x2,0.4589041095890411,-0.0773398094526434,0.45750632301384014,0.4178082191780822,0.8733333333333333,146
classical,k-NN (k=3),7,5,mixed,aniso_x2,0.8904109589041096,0.7824143070044709,0.8895844955474287,0.8356164383561644,0.8733333333333333,146
classical,Logistic Regression,7,5,mixed,aniso_x2,0.636986301369863,0.2868202764976959,0.6189907504975999,0.5547945205479452,0.8733333333333333,146
classical,SVM (RBF),7,5,mixed,aniso_x2,0.6506849315068494,0.3137327188940092,0.6333684580259922,0.5684931506849316,0.8733333333333333,146
classical,k-NN (k=3),7,5,random,aniso_x2,0.9452054794520548,0.8902255639097745,0.9452054794520548,0.863013698630137,0.8733333333333333,146
classical,Logistic Regression,7,5,random,aniso_x2,0.815068493150685,0.6237831647260927,0.8069222543311497,0.8013698630136986,0.8733333333333333,146
classical,SVM (RBF),7,5,random,aniso_x2,0.8013698630136986,0.5954519396139881,0.7913350419972687,0.773972602739726,0.8733333333333333,146
classical,k-NN (k=5),7,10,easy,aniso_x2,0.9642857142857143,0.9285714285714286,0.9643021212364277,0.8714285714285714,0.8733333333333333,140
classical,Logistic Regression,7,10,easy,aniso_x2,0.9785714285714285,0.9571428571428572,0.9785812727418567,0.8857142857142857,0.8733333333333333,140
classical,SVM (RBF),7,10,easy,aniso_x2,0.9857142857142858,0.9714110680008168,0.9857201213818862,0.85,0.8733333333333333,140
classical,k-NN (k=5),7,10,hard,aniso_x2,0.4357142857142857,-0.0860172820109979,0.29047619047619044,0.45714285714285713,0.8733333333333333,140
classical,Logistic Regression,7,10,hard,aniso_x2,0.7857142857142857,0.5778894472361809,0.7788090754192449,0.7214285714285714,0.8733333333333333,140
classical,SVM (RBF),7,10,hard,aniso_x2,0.6571428571428571,0.31048635337574393,0.655874060150376,0.6357142857142857,0.8733333333333333,140
classical,k-NN (k=5),7,10,mixed,aniso_x2,0.5928571428571429,0.2117740023706045,0.5232316186666441,0.6142857142857143,0.8733333333333333,140
classical,Logistic Regression,7,10,mixed,aniso_x2,0.9357142857142857,0.871742671009772,0.9356913253591654,0.8428571428571429,0.8733333333333333,140
classical,SVM (RBF),7,10,mixed,aniso_x2,0.7285714285714285,0.46661319430519355,0.7166379804934022,0.75,0.8733333333333333,140
classical,k-NN (k=5),7,10,random,aniso_x2,0.8857142857142857,0.7690245411425036,0.8840476190476192,0.8714285714285714,0.8733333333333333,140
classical,Logistic Regression,7,10,random,aniso_x2,0.9071428571428571,0.8124484748557296,0.905950710238875,0.8785714285714286,0.8733333333333333,140
classical,SVM (RBF),7,10,random,aniso_x2,0.9142857142857143,0.8269824922760041,0.9133252304864673,0.8857142857142857,0.8733333333333333,140
classical,k-NN (k=5),7,20,easy,aniso_x2,0.9846153846153847,0.9691650853889943,0.9846153846153847,0.8692307692307693,0.8733333333333333,130
classical,Logistic Regression,7,20,easy,aniso_x2,0.9692307692307692,0.9384178114637612,0.9692453483498261,0.8846153846153846,0.8733333333333333,130
classical,SVM (RBF),7,20,easy,aniso_x2,0.9615384615384616,0.9231860080359253,0.961549841365215,0.8615384615384616,0.8733333333333333,130
classical,k-NN (k=5),7,20,hard,aniso_x2,0.8769230769230769,0.753671245855045,0.8769813933993038,0.9,0.8733333333333333,130
classical,Logistic Regression,7,20,hard,aniso_x2,1.0,1.0,1.0,0.9153846153846154,0.8733333333333333,130
classical,SVM (RBF),7,20,hard,aniso_x2,0.7307692307692307,0.44821731748726656,0.7108859204667588,0.6923076923076923,0.8733333333333333,130
classical,k-NN (k=5),7,20,mixed,aniso_x2,0.7230769230769231,0.45505356311131817,0.7143496503496503,0.7461538461538462,0.8733333333333333,130
classical,Logistic Regression,7,20,mixed,aniso_x2,0.9769230769230769,0.9538461538461538,0.9769353729569229,0.8769230769230769,0.8733333333333333,130
classical,SVM (RBF),7,20,mixed,aniso_x2,0.7769230769230769,0.5600933488914819,0.7716721542258838,0.7538461538461538,0.8733333333333333,130
classical,k-NN (k=5),7,20,random,aniso_x2,0.9153846153846154,0.8293148722845548,0.914699573290278,0.8923076923076924,0.8733333333333333,130
classical,Logistic Regression,7,20,random,aniso_x2,0.9076923076923077,0.8133971291866029,0.9064894564894566,0.8846153846153846,0.8733333333333333,130
classical,SVM (RBF),7,20,random,aniso_x2,0.9461538461538461,0.8915375446960667,0.9458609766302074,0.8923076923076924,0.8733333333333333,130
classical,k-NN (k=5),7,40,easy,aniso_x2,0.9454545454545454,0.8905835543766578,0.9454545454545454,0.8454545454545455,0.8733333333333333,110
classical,Logistic Regression,7,40,easy,aniso_x2,0.9545454545454546,0.908910235177211,0.9545642763034067,0.8545454545454545,0.8733333333333333,110
classical,SVM (RBF),7,40,easy,aniso_x2,1.0,1.0,1.0,0.8272727272727273,0.8733333333333333,110
classical,k-NN (k=5),7,40,hard,aniso_x2,1.0,1.0,1.0,0.9545454545454546,0.8733333333333333,110
classical,Logistic Regression,7,40,hard,aniso_x2,1.0,1.0,1.0,0.9545454545454546,0.8733333333333333,110
classical,SVM (RBF),7,40,hard,aniso_x2,0.8909090909090909,0.7785234899328859,0.8889081027667984,0.8454545454545455,0.8733333333333333,110
classical,k-NN (k=5),7,40,mixed,aniso_x2,0.9181818181818182,0.8366875618607721,0.9182156301422356,0.9454545454545454,0.8733333333333333,110
classical,Logistic Regression,7,40,mixed,aniso_x2,1.0,1.0,1.0,0.9,0.8733333333333333,110
classical,SVM (RBF),7,40,mixed,aniso_x2,0.9636363636363636,0.9272005294506949,0.9636604375432578,0.9181818181818182,0.8733333333333333,110
classical,k-NN (k=5),7,40,random,aniso_x2,0.9818181818181818,0.963527851458886,0.9818181818181818,0.8727272727272727,0.8733333333333333,110
classical,Logistic Regression,7,40,random,aniso_x2,0.9727272727272728,0.9451280345859661,0.9726660060964079,0.8636363636363636,0.8733333333333333,110
classical,SVM (RBF),7,40,random,aniso_x2,0.9818181818181818,0.963527851458886,0.9818181818181818,0.8727272727272727,0.8733333333333333,110
classical,k-NN (k=3),7,5,easy,aniso_x1,0.952054794520548,0.9038931728418281,0.9520705756104222,0.8561643835616438,0.8933333333333333,146
classical,Logistic Regression,7,5,easy,aniso_x1,0.9383561643835616,0.8771733034212003,0.9383301360222879,0.8835616438356164,0.8933333333333333,146
classical,SVM (RBF),7,5,easy,aniso_x1,0.9246575342465754,0.8501026694045175,0.9245408448313661,0.8698630136986302,0.8933333333333333,146
classical,k-NN (k=3),7,5,hard,aniso_x1,0.6438356164383562,0.30027649769585263,0.6342997561020337,0.7054794520547946,0.8933333333333333,146
classical,Logistic Regression,7,5,hard,aniso_x1,0.773972602739726,0.5482842677667354,0.7741317246695567,0.8493150684931506,0.8933333333333333,146
classical,SVM (RBF),7,5,hard,aniso_x1,0.4863013698630137,0.023193577163247214,0.3436824476232384,0.5205479452054794,0.8933333333333333,146
classical,k-NN (k=3),7,5,mixed,aniso_x1,0.952054794520548,0.9043250327653998,0.9520705400724295,0.8904109589041096,0.8933333333333333,146
classical,Logistic Regression,7,5,mixed,aniso_x1,0.9315068493150684,0.8621861430998679,0.9313515653913542,0.910958904109589,0.8933333333333333,146
classical,SVM (RBF),7,5,mixed,aniso_x1,0.9315068493150684,0.862601166948993,0.9315068493150684,0.9246575342465754,0.8933333333333333,146
classical,k-NN (k=3),7,5,random,aniso_x1,0.8904109589041096,0.7794978289597886,0.8901625046261669,0.910958904109589,0.8933333333333333,146
classical,Logistic Regression,7,5,random,aniso_x1,0.863013698630137,0.723537208861958,0.8621811133226658,0.910958904109589,0.8933333333333333,146
classical,SVM (RBF),7,5,random,aniso_x1,0.8493150684931506,0.6949667616334283,0.8475860388717296,0.8835616438356164,0.8933333333333333,146
classical,k-NN (k=5),7,10,easy,aniso_x1,0.9357142857142857,0.8719512195121951,0.9356847652577027,0.9071428571428571,0.8933333333333333,140
classical,Logistic Regression,7,10,easy,aniso_x1,0.9642857142857143,0.9286296900489397,0.9643130592035701,0.9214285714285714,0.8933333333333333,140
classical,SVM (RBF),7,10,easy,aniso_x1,0.95,0.8990939044481054,0.9497290322580645,0.8642857142857143,0.8933333333333333,140
classical,k-NN (k=5),7,10,hard,aniso_x1,0.30714285714285716,-0.36895161290322576,0.2997088439564953,0.2642857142857143,0.8933333333333333,140
classical,Logistic Regression,7,10,hard,aniso_x1,0.8928571428571429,0.7844827586206896,0.8926756286990387,0.8214285714285714,0.8933333333333333,140
classical,SVM (RBF),7,10,hard,aniso_x1,0.4928571428571429,-0.03541666666666665,0.47639304562381485,0.4642857142857143,0.8933333333333333,140
classical,k-NN (k=5),7,10,mixed,aniso_x1,0.8071428571428572,0.6189516129032258,0.8050735957404677,0.85,0.8933333333333333,140
classical,Logistic Regression,7,10,mixed,aniso_x1,0.9571428571428572,0.914004914004914,0.9571428571428572,0.9285714285714286,0.8933333333333333,140
classical,SVM (RBF),7,10,mixed,aniso_x1,0.8142857142857143,0.6351242983159583,0.8097767764503602,0.8,0.8933333333333333,140
classical,k-NN (k=5),7,10,random,aniso_x1,0.9285714285714286,0.856909239574816,0.9286152408213336,0.9428571428571428,0.8933333333333333,140
classical,Logistic Regression,7,10,random,aniso_x1,0.9214285714285714,0.8424713584288053,0.9214567029819447,0.9357142857142857,0.8933333333333333,140
classical,SVM (RBF),7,10,random,aniso_x1,0.9571428571428572,0.913722267871816,0.9570371240601503,0.9,0.8933333333333333,140
classical,k-NN (k=5),7,20,easy,aniso_x1,0.9615384615384616,0.9228578210301448,0.961554438677458,0.9,0.8933333333333333,130
classical,Logistic Regression,7,20,easy,aniso_x1,0.9461538461538461,0.8924095530858359,0.9462016640632471,0.9307692307692308,0.8933333333333333,130
classical,SVM (RBF),7,20,easy,aniso_x1,0.9692307692307692,0.9383447948778753,0.9692526638446942,0.9076923076923077,0.8933333333333333,130
classical,k-NN (k=5),7,20,hard,aniso_x1,0.9384615384615385,0.8759837824946339,0.9382852525846082,0.9076923076923077,0.8933333333333333,130
classical,Logistic Regression,7,20,hard,aniso_x1,1.0,1.0,1.0,0.9230769230769231,0.8933333333333333,130
classical,SVM (RBF),7,20,hard,aniso_x1,0.9538461538461539,0.9071649607236372,0.9537912087912087,0.9230769230769231,0.8933333333333333,130
classical,k-NN (k=5),7,20,mixed,aniso_x1,0.5692307692307692,0.14493774958891237,0.5680061232300038,0.5230769230769231,0.8933333333333333,130
classical,Logistic Regression,7,20,mixed,aniso_x1,1.0,1.0,1.0,0.9230769230769231,0.8933333333333333,130
classical,SVM (RBF),7,20,mixed,aniso_x1,0.7538461538461538,0.5095496345201603,0.7538461538461538,0.6923076923076923,0.8933333333333333,130
classical,k-NN (k=5),7,20,random,aniso_x1,0.9307692307692308,0.8611440778542606,0.9307979896194245,0.9307692307692308,0.8933333333333333,130
classical,Logistic Regression,7,20,random,aniso_x1,0.9230769230769231,0.8458619871946882,0.9231316596117355,0.9384615384615385,0.8933333333333333,130
classical,SVM (RBF),7,20,random,aniso_x1,0.9384615384615385,0.8759837824946339,0.9382852525846082,0.9076923076923077,0.8933333333333333,130
classical,k-NN (k=5),7,40,easy,aniso_x1,0.9181818181818182,0.8370102074415542,0.9182291549264027,0.9181818181818182,0.8933333333333333,110
classical,Logistic Regression,7,40,easy,aniso_x1,0.9181818181818182,0.8370102074415542,0.9182291549264027,0.9181818181818182,0.8933333333333333,110
classical,SVM (RBF),7,40,easy,aniso_x1,0.9181818181818182,0.8374384236453202,0.9181209566530668,0.9,0.8933333333333333,110
classical,k-NN (k=5),7,40,hard,aniso_x1,1.0,1.0,1.0,0.9545454545454546,0.8933333333333333,110
classical,Logistic Regression,7,40,hard,aniso_x1,1.0,1.0,1.0,0.9545454545454546,0.8933333333333333,110
classical,SVM (RBF),7,40,hard,aniso_x1,1.0,1.0,1.0,0.9545454545454546,0.8933333333333333,110
classical,k-NN (k=5),7,40,mixed,aniso_x1,0.9363636363636364,0.8715382048715382,0.9361883295767592,0.9,0.8933333333333333,110
classical,Logistic Regression,7,40,mixed,aniso_x1,1.0,1.0,1.0,0.9090909090909091,0.8933333333333333,110
classical,SVM (RBF),7,40,mixed,aniso_x1,0.9272727272727272,0.8529903107250251,0.926980747589647,0.9090909090909091,0.8933333333333333,110
classical,k-NN (k=5),7,40,random,aniso_x1,0.9,0.7997351870241642,0.9001242236024845,0.9363636363636364,0.8933333333333333,110
classical,Logistic Regression,7,40,random,aniso_x1,0.9090909090909091,0.8176997016904209,0.9091813359054739,0.9272727272727272,0.8933333333333333,110
classical,SVM (RBF),7,40,random,aniso_x1,0.9,0.7997351870241642,0.9001242236024845,0.9363636363636364,0.8933333333333333,110
classical,k-NN (k=3),7,5,easy,euclidean,0.863013698630137,0.728624535315985,0.8611975923619759,0.8698630136986302,0.94,146
classical,Logistic Regression,7,5,easy,euclidean,0.8767123287671232,0.7554893933755117,0.8754545289850383,0.8835616438356164,0.94,146
classical,SVM (RBF),7,5,easy,euclidean,0.8835616438356164,0.7689443306646807,0.8825343273646215,0.8904109589041096,0.94,146
classical,k-NN (k=3),7,5,hard,euclidean,0.547945205479452,0.10446096654275083,0.5419520547945206,0.541095890410959,0.94,146
classical,Logistic Regression,7,5,hard,euclidean,0.6027397260273972,0.20859813084112155,0.6019936973438806,0.6095890410958904,0.94,146
classical,SVM (RBF),7,5,hard,euclidean,0.6643835616438356,0.3295220243673852,0.6644622894032436,0.6575342465753424,0.94,146
classical,k-NN (k=3),7,5,mixed,euclidean,0.863013698630137,0.728624535315985,0.8611975923619759,0.863013698630137,0.94,146
classical,Logistic Regression,7,5,mixed,euclidean,0.9931506849315068,0.9862859289874131,0.9931522934315934,0.952054794520548,0.94,146
classical,SVM (RBF),7,5,mixed,euclidean,0.8835616438356164,0.7689443306646807,0.8825343273646215,0.8698630136986302,0.94,146
classical,k-NN (k=3),7,5,random,euclidean,0.821917808219178,0.6483882919599853,0.8174904444915998,0.8424657534246576,0.94,146
classical,Logistic Regression,7,5,random,euclidean,0.8013698630136986,0.6084705012021454,0.7949963458457638,0.821917808219178,0.94,146
classical,SVM (RBF),7,5,random,euclidean,0.773972602739726,0.5554530356154271,0.7641901958344507,0.7945205479452054,0.94,146
classical,k-NN (k=5),7,10,easy,euclidean,0.9357142857142857,0.8718991459943066,0.9356256881804328,0.9285714285714286,0.94,140
classical,Logistic Regression,7,10,easy,euclidean,0.9571428571428572,0.9144428600529639,0.9571428571428572,0.9214285714285714,0.94,140
classical,SVM (RBF),7,10,easy,euclidean,0.9285714285714286,0.8577524893314367,0.9284255368814193,0.9071428571428571,0.94,140
classical,k-NN (k=5),7,10,hard,euclidean,0.6214285714285714,0.22772689425478776,0.6005170068027212,0.6285714285714286,0.94,140
