provider,model,temperature,random_seed,n_shot_phase_bc,class_0,class_1,feature_0,feature_1,prompt_variant,repetition,fidelity_problem_a,consistency_problem_b,kappa_problem_b,f1_problem_b,consistency_problem_c,kappa_problem_c,f1_problem_c,llm_accuracy_problem_a,llm_accuracy_problem_b,llm_accuracy_problem_c,metric_accuracy_problem_b,metric_accuracy_problem_c,w_0,w_1,w_ratio,w_direction_0,w_direction_1,w_cosine_sim_nnls,gamma,n_disagreements_b,n_disagreements_c,n_malformed_responses,euclidean_consistency_b,euclidean_consistency_c,diagonal_limitation_flag
openai,gpt-4o-mini,0.0,123,10,Positivo,Negativo,x1,x2,default,2,0.9866666666666667,0.8444444444444444,0.6813353566009104,0.8444444444444444,0.9,0.7969924812030076,0.9,0.16,0.43333333333333335,0.13333333333333333,0.36666666666666664,0.07777777777777778,0.2924595624224,1.2294162909094348,0.23788489268029725,0.2314268659686964,0.9728523041592219,0.9987741762785427,0.0,14,9,0,0.6111111111111112,0.8888888888888888,0
openai,gpt-4o-mini,0.0,123,10,Azul,Vermelho,x1,x2,default,0,0.8666666666666667,0.9111111111111111,0.8198198198198198,0.9111111111111111,0.9555555555555556,0.9111549851924975,0.9555555555555556,0.24,0.8666666666666667,0.05555555555555555,0.9333333333333333,0.07777777777777778,0.023547745367779392,0.12009863333041972,0.19607005271237335,0.19240654301705984,0.9813153021349582,0.9955273908129232,0.0,8,4,0,0.9,0.9444444444444444,0
openai,gpt-4o-mini,0.0,123,10,Azul,Vermelho,x1,x2,default,1,0.8666666666666667,0.9111111111111111,0.818639798488665,0.9111111111111112,0.9888888888888889,0.9777558082056352,0.9888888888888889,0.24,0.8555555555555555,0.07777777777777778,0.9222222222222223,0.06666666666666667,0.023547745367779392,0.12009863333041972,0.19607005271237335,0.19240654301705984,0.9813153021349582,0.9955273908129232,0.0,8,1,0,0.9111111111111111,0.9222222222222223,1
openai,gpt-4o-mini,0.0,123,10,Azul,Vermelho,x1,x2,default,2,0.8666666666666667,0.8888888888888888,0.7732997481108312,0.888888888888889,0.9555555555555556,0.9111549851924975,0.9555555555555556,0.24,0.8555555555555555,0.05555555555555555,0.9222222222222223,0.07777777777777778,0.023547745367779392,0.12009863333041972,0.19607005271237335,0.19240654301705984,0.9813153021349582,0.9955273908129232,0.0,10,4,0,0.8888888888888888,0.9444444444444444,1
openai,gpt-4o-mini,0.0,123,10,B,A,x1,x2,default,0,0.7266666666666667,0.9888888888888889,0.9777777777777777,0.9888888888888889,0.9111111111111111,0.8208955223880596,0.9111111111111112,0.38666666666666666,0.05555555555555555,0.8777777777777778,0.06666666666666667,0.9666666666666667,0.0005628246695901101,0.0017436489577054048,0.322785539545054,0.3071793849471542,0.9516516303056956,0.9997009263122251,0.59482421875,1,8,0,0.9777777777777777,0.8777777777777778,0
openai,gpt-4o-mini,0.0,123,10,B,A,x1,x2,default,1,0.7266666666666667,0.9888888888888889,0.9777558082056352,0.9888888888888889,0.9222222222222223,0.8435171385991058,0.9222222222222223,0.38666666666666666,0.044444444444444446,0.8888888888888888,0.05555555555555555,0.9666666666666667,0.0005628246695901101,0.0017436489577054048,0.322785539545054,0.3071793849471542,0.9516516303056956,0.9997009263122251,0.59482421875,1,7,0,0.9888888888888889,0.8888888888888888,1
openai,gpt-4o-mini,0.0,123,10,B,A,x1,x2,default,2,0.7266666666666667,0.9888888888888889,0.9777777777777777,0.9888888888888889,0.9222222222222223,0.8430493273542601,0.9222222222222223,0.38666666666666666,0.05555555555555555,0.8888888888888888,0.06666666666666667,0.9666666666666667,0.0005628246695901101,0.0017436489577054048,0.322785539545054,0.3071793849471542,0.9516516303056956,0.9997009263122251,0.59482421875,1,7,0,0.9777777777777777,0.9,0
openai,gpt-4o-mini,0.0,123,10,1,0,x1,x2,default,0,0.8133333333333334,0.9,0.7976011994002998,0.9000000000000001,0.9222222222222223,0.8441365660564077,0.9222222222222223,0.49333333333333335,0.8666666666666667,0.08888888888888889,0.9444444444444444,0.03333333333333333,0.0005943858942727104,0.0006968807912381223,0.8529233431971729,0.6489387518013323,0.7608406511290842,0.9516145598448779,1.0533203125000004,9,7,0,0.8888888888888888,0.9111111111111111,0
openai,gpt-4o-mini,0.0,123,10,1,0,x1,x2,default,1,0.8133333333333334,0.9,0.7986076578816509,0.8999999999999999,0.9222222222222223,0.8441365660564077,0.9222222222222223,0.49333333333333335,0.8777777777777778,0.08888888888888889,0.9555555555555556,0.03333333333333333,0.0005943858942727104,0.0006968807912381223,0.8529233431971729,0.6489387518013323,0.7608406511290842,0.9516145598448779,1.0533203125000004,9,7,0,0.8888888888888888,0.9111111111111111,0
openai,gpt-4o-mini,0.0,123,10,1,0,x1,x2,default,2,0.8133333333333334,0.8888888888888888,0.7747747747747747,0.8888888888888888,0.9111111111111111,0.8219584569732937,0.9111111111111111,0.49333333333333335,0.8555555555555555,0.1,0.9444444444444444,0.03333333333333333,0.0005943858942727104,0.0006968807912381223,0.8529233431971729,0.6489387518013323,0.7608406511290842,0.9516145598448779,1.0533203125000004,10,8,0,0.8777777777777778,0.9,0
openai,gpt-4o-mini,0.0,123,10,Negativo,Positivo,x1,x2,default,0,0.98,0.6666666666666666,0.3041237113402062,0.6666666666666666,0.7555555555555555,0.4566410537870472,0.7555555555555555,0.8266666666666667,0.5555555555555556,0.6777777777777778,0.2222222222222222,0.8777777777777778,0.29331134002026726,1.2277097289263206,0.2389093554522691,0.23236981121766287,0.9726275087795264,0.9986909357853272,0.0,30,22,0,0.7333333333333333,0.7444444444444445,1
openai,gpt-4o-mini,0.0,123,10,Negativo,Positivo,x1,x2,default,1,0.98,0.9222222222222223,0.8292682926829268,0.922222222222222,0.7666666666666667,0.46153846153846156,0.7666666666666668,0.8266666666666667,0.5777777777777777,0.6666666666666666,0.5222222222222223,0.8555555555555555,0.29331134002026726,1.2277097289263206,0.2389093554522691,0.23236981121766287,0.9726275087795264,0.9986909357853272,0.0,7,21,0,0.6666666666666666,0.7222222222222222,0
openai,gpt-4o-mini,0.0,123,10,Negativo,Positivo,x1,x2,default,2,0.98,0.7222222222222222,0.40444679724722066,0.7222222222222223,0.7666666666666667,0.4833242208857299,0.7666666666666666,0.8266666666666667,0.5555555555555556,0.6888888888888889,0.2777777777777778,0.8777777777777778,0.29331134002026726,1.2277097289263206,0.2389093554522691,0.23236981121766287,0.9726275087795264,0.9986909357853272,0.0,25,21,0,0.7333333333333333,0.7222222222222222,1
openai,gpt-4o-mini,0.0,123,10,Vermelho,Azul,x1,x2,default,0,0.82,0.9777777777777777,0.9555774925962488,0.9777777777777777,0.9444444444444444,0.888779041028176,0.9444444444444445,0.82,0.9444444444444444,0.8777777777777778,0.9222222222222223,0.9333333333333333,0.21935173588385587,1.0243788888437835,0.2141314490885674,0.20938486329544523,0.9778333084031999,0.9994928082577924,0.0,2,5,0,0.9777777777777777,0.8777777777777778,1
openai,gpt-4o-mini,0.0,123,10,Vermelho,Azul,x1,x2,default,1,0.82,0.9777777777777777,0.9555774925962488,0.9777777777777777,0.9555555555555556,0.9107142857142857,0.9555555555555556,0.82,0.9444444444444444,0.8777777777777778,0.9222222222222223,0.9222222222222223,0.21935173588385587,1.0243788888437835,0.2141314490885674,0.20938486329544523,0.9778333084031999,0.9994928082577924,0.0,2,4,0,0.9777777777777777,0.8888888888888888,1
openai,gpt-4o-mini,0.0,123,10,Vermelho,Azul,x1,x2,default,2,0.82,0.9777777777777777,0.9555774925962488,0.9777777777777777,0.9333333333333333,0.8656047784967645,0.9333333333333333,0.82,0.9444444444444444,0.8888888888888888,0.9222222222222223,0.9333333333333333,0.21935173588385587,1.0243788888437835,0.2141314490885674,0.20938486329544523,0.9778333084031999,0.9994928082577924,0.0,2,6,0,0.9777777777777777,0.9,1
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,geometric,0,0.8133333333333334,0.68,0.10913140311804015,0.68,0.7,0.2924528301886793,0.7,0.49333333333333335,0.52,0.38,0.2,0.1,0.0005924884324931936,0.0005622820339959216,1.0537210806516557,0.7253551119021333,0.6883748699926834,0.9140992527887143,0.5330078125,32,30,0,0.68,0.71,1
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,geometric,1,0.8133333333333334,0.63,0.12072243346007605,0.63,0.69,0.23945044160942108,0.6900000000000001,0.49333333333333335,0.54,0.42,0.85,0.11,0.0005924884324931936,0.0005622820339959216,1.0537210806516557,0.7253551119021333,0.6883748699926834,0.9140992527887143,0.5330078125,37,31,0,0.63,0.69,1
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,geometric,2,0.8133333333333334,0.79,0.25,0.79,0.72,0.3239980685659102,0.7200000000000001,0.49333333333333335,0.52,0.39,0.59,0.11,0.0005924884324931936,0.0005622820339959216,1.0537210806516557,0.7253551119021333,0.6883748699926834,0.9140992527887143,0.5330078125,21,28,0,0.76,0.72,0
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,cot,0,0.7266666666666667,0.62,0.21875,0.62,0.8,0.6004794246903715,0.8,0.37333333333333335,0.58,0.23,0.92,0.05,0.0008572865567206161,0.0018079371330542012,0.4741794064887515,0.4284517541000637,0.9035646597828948,0.9920619096167357,0.5205078125,38,20,0,0.59,0.78,0
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,cot,1,0.7266666666666667,0.6,0.17627677100494232,0.6,0.79,0.580335731414868,0.79,0.37333333333333335,0.54,0.22,0.92,0.05,0.0008572865567206161,0.0018079371330542012,0.4741794064887515,0.4284517541000637,0.9035646597828948,0.9920619096167357,0.5205078125,40,21,0,0.58,0.78,0
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,cot,2,0.7266666666666667,0.57,0.11376751854905187,0.5700000000000001,0.79,0.5796637309847879,0.79,0.37333333333333335,0.57,0.23,0.92,0.04,0.0008572865567206161,0.0018079371330542012,0.4741794064887515,0.4284517541000637,0.9035646597828948,0.9920619096167357,0.5205078125,43,21,0,0.54,0.77,0
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,tabular,0,0.6,0.6,0.11504424778761069,0.6000000000000001,0.74,0.26512153759185986,0.74,0.4866666666666667,0.54,0.43,0.88,0.19,0.0,0.0005099358552716116,0.0,0.0,1.0,0.9608836144638295,0.1,40,26,0,0.8,0.67,1
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,tabular,1,0.6,0.59,0.08563782337198933,0.59,0.73,0.22945205479452058,0.73,0.4866666666666667,0.53,0.44,0.88,0.19,0.0,0.0005099358552716116,0.0,0.0,1.0,0.9608836144638295,0.1,41,27,0,0.78,0.69,1
openai,gpt-4o-mini,0.0,123,0,A,B,x1,x2,tabular,2,0.6,0.59,0.09532215357458063,0.5900000000000001,0.75,0.24879807692307698,0.7500000000000001,0.4866666666666667,0.53,0.44,0.88,0.21,0.0,0.0005099358552716116,0.0,0.0,1.0,0.9608836144638295,0.1,41,25,0,0.65,0.69,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,default,0,0.86,0.77,0.49339207048458145,0.77,0.87,0.727577535624476,0.87,0.32666666666666666,0.59,0.19,0.82,0.06,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,23,13,0,0.79,0.86,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,default,1,0.86,0.75,0.44641275465013286,0.75,0.87,0.727577535624476,0.87,0.32666666666666666,0.56,0.19,0.79,0.06,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,25,13,0,0.76,0.86,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,default,2,0.86,0.76,0.46595460614152195,0.76,0.85,0.6741963509991311,0.8500000000000001,0.32666666666666666,0.57,0.22,0.79,0.09,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,24,15,0,0.79,0.83,1
openai,gpt-4o-mini,0.0,7,5,A,B,x1,x2,default,0,0.86,0.7916666666666666,0.5769061260467166,0.7916666666666667,0.9895833333333334,0.978984238178634,0.9895833333333333,0.32666666666666666,0.6770833333333334,0.052083333333333336,0.8854166666666666,0.0625,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,20,1,0,0.75,0.9583333333333334,0
openai,gpt-4o-mini,0.0,7,5,A,B,x1,x2,default,1,0.86,0.7708333333333334,0.5345967386513883,0.7708333333333333,0.9895833333333334,0.978984238178634,0.9895833333333333,0.32666666666666666,0.65625,0.052083333333333336,0.8854166666666666,0.0625,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,22,1,0,0.7291666666666666,0.9583333333333334,0
openai,gpt-4o-mini,0.0,7,5,A,B,x1,x2,default,2,0.86,0.7604166666666666,0.5123674911660777,0.7604166666666667,0.9895833333333334,0.978984238178634,0.9895833333333333,0.32666666666666666,0.6458333333333334,0.052083333333333336,0.8854166666666666,0.0625,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,23,1,0,0.7604166666666666,0.9583333333333334,1
openai,gpt-4o-mini,0.0,7,10,A,B,x1,x2,default,0,0.86,0.7777777777777778,0.5431472081218274,0.7777777777777778,0.9666666666666667,0.9331352154531947,0.9666666666666667,0.32666666666666666,0.7,0.07777777777777778,0.9222222222222223,0.06666666666666667,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,20,3,0,0.7444444444444445,0.9222222222222223,0
openai,gpt-4o-mini,0.0,7,10,A,B,x1,x2,default,1,0.86,0.7777777777777778,0.5431472081218274,0.7777777777777778,0.9888888888888889,0.977645305514158,0.9888888888888889,0.32666666666666666,0.7,0.06666666666666667,0.9222222222222223,0.07777777777777778,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,20,1,0,0.7444444444444445,0.9333333333333333,0
openai,gpt-4o-mini,0.0,7,10,A,B,x1,x2,default,2,0.86,0.7777777777777778,0.5431472081218274,0.7777777777777778,0.9888888888888889,0.977645305514158,0.9888888888888889,0.32666666666666666,0.7,0.06666666666666667,0.9222222222222223,0.07777777777777778,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,20,1,0,0.7444444444444445,0.9333333333333333,0
openai,gpt-4o-mini,0.0,7,20,A,B,x1,x2,default,0,0.86,0.8,0.6,0.8,0.9375,0.8748435544430538,0.9375,0.32666666666666666,0.8125,0.1,0.9875,0.0625,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,16,5,0,0.8,0.9,1
openai,gpt-4o-mini,0.0,7,20,A,B,x1,x2,default,1,0.86,0.8,0.6,0.8,0.9125,0.8247809762202754,0.9125,0.32666666666666666,0.8125,0.1,0.9875,0.0625,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,16,7,0,0.8,0.9,1
openai,gpt-4o-mini,0.0,7,20,A,B,x1,x2,default,2,0.86,0.8,0.6,0.8,0.9125,0.8243412797992472,0.9125,0.32666666666666666,0.8125,0.1125,0.9875,0.075,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,16,7,0,0.8,0.8875,1
openai,gpt-4o-mini,0.0,7,40,A,B,x1,x2,default,0,0.86,0.75,0.49888641425389757,0.75,0.95,0.9,0.95,0.32666666666666666,0.7666666666666667,0.13333333333333333,0.9833333333333333,0.08333333333333333,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,15,3,0,0.75,0.8666666666666667,1
openai,gpt-4o-mini,0.0,7,40,A,B,x1,x2,default,1,0.86,0.7833333333333333,0.5657015590200445,0.7833333333333334,0.95,0.9,0.95,0.32666666666666666,0.8,0.13333333333333333,0.9833333333333333,0.08333333333333333,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,13,3,0,0.7666666666666667,0.8666666666666667,0
openai,gpt-4o-mini,0.0,7,40,A,B,x1,x2,default,2,0.86,0.7666666666666667,0.5328142380422691,0.7666666666666667,0.95,0.9,0.95,0.32666666666666666,0.7833333333333333,0.15,0.9833333333333333,0.1,0.025616348253739377,0.072515680460424,0.35325253919005417,0.33308116831518503,0.9428981574453265,0.9959728475054594,0.0,14,3,0,0.7666666666666667,0.85,1
openai,gpt-4o-mini,0.0,7,10,0,1,x1,x2,default,0,0.6333333333333333,0.8888888888888888,0.775,0.8888888888888888,0.7666666666666667,0.4992050874403815,0.7666666666666666,0.54,0.14444444444444443,0.7444444444444445,0.1,0.9111111111111111,0.00015381805760024143,0.0009200834640606388,0.1671783741459611,0.16489002951152237,0.986311957834685,0.994752516704376,0.551171875,10,21,0,0.8444444444444444,0.8,0
openai,gpt-4o-mini,0.0,7,10,0,1,x1,x2,default,1,0.6333333333333333,0.8888888888888888,0.7737556561085973,0.8888888888888888,0.8111111111111111,0.5728643216080402,0.8111111111111111,0.54,0.15555555555555556,0.7111111111111111,0.1111111111111111,0.9,0.00015381805760024143,0.0009200834640606388,0.1671783741459611,0.16489002951152237,0.986311957834685,0.994752516704376,0.551171875,10,17,0,0.8333333333333334,0.7777777777777778,0
openai,gpt-4o-mini,0.0,7,10,0,1,x1,x2,default,2,0.6333333333333333,0.8777777777777778,0.7531172069825436,0.8777777777777778,0.7666666666666667,0.4992050874403815,0.7666666666666666,0.54,0.15555555555555556,0.7444444444444445,0.1,0.8888888888888888,0.00015381805760024143,0.0009200834640606388,0.1671783741459611,0.16489002951152237,0.986311957834685,0.994752516704376,0.551171875,11,21,0,0.8333333333333334,0.8,0
openai,gpt-4o-mini,0.0,7,10,Positivo,Negativo,x1,x2,default,0,0.9866666666666667,0.7777777777777778,0.5431472081218274,0.7777777777777778,0.8555555555555555,0.7034972123669538,0.8555555555555556,0.10666666666666667,0.7,0.14444444444444443,0.9222222222222223,0.08888888888888889,0.2837313038460425,1.1892672857921192,0.23857656494524815,0.2320635728839958,0.9727006210239172,0.9984071878585569,0.0,20,13,0,0.7444444444444445,0.9,0
openai,gpt-4o-mini,0.0,7,10,Positivo,Negativo,x1,x2,default,1,0.9866666666666667,0.7777777777777778,0.5431472081218274,0.7777777777777778,0.8888888888888888,0.7740963855421686,0.8888888888888888,0.10666666666666667,0.7,0.12222222222222222,0.9222222222222223,0.07777777777777778,0.2837313038460425,1.1892672857921192,0.23857656494524815,0.2320635728839958,0.9727006210239172,0.9984071878585569,0.0,20,10,0,0.7444444444444445,0.9222222222222223,0
openai,gpt-4o-mini,0.0,7,10,Positivo,Negativo,x1,x2,default,2,0.9866666666666667,0.7777777777777778,0.5431472081218274,0.7777777777777778,0.8777777777777778,0.751131221719457,0.8777777777777778,0.10666666666666667,0.7,0.13333333333333333,0.9222222222222223,0.07777777777777778,0.2837313038460425,1.1892672857921192,0.23857656494524815,0.2320635728839958,0.9727006210239172,0.9984071878585569,0.0,20,11,0,0.7444444444444445,0.9111111111111111,0
openai,gpt-4o-mini,0.0,7,10,Azul,Vermelho,x1,x2,default,0,0.8533333333333334,0.8888888888888888,0.7203231821006837,0.8888888888888888,0.9555555555555556,0.9109351806036615,0.9555555555555556,0.24666666666666667,0.7222222222222222,0.044444444444444446,0.8333333333333334,0.08888888888888889,0.0017941705634548777,0.01537897437504002,0.116663863252598,0.11587795242256786,0.9932634595827802,0.9875620498972033,0.0,10,4,0,0.8,0.9555555555555556,0
openai,gpt-4o-mini,0.0,7,10,Azul,Vermelho,x1,x2,default,1,0.8533333333333334,0.8777777777777778,0.6892655367231638,0.8777777777777778,0.9555555555555556,0.9109351806036615,0.9555555555555556,0.24666666666666667,0.7111111111111111,0.06666666666666667,0.8333333333333334,0.08888888888888889,0.0017941705634548777,0.01537897437504002,0.116663863252598,0.11587795242256786,0.9932634595827802,0.9875620498972033,0.0,11,4,0,0.8,0.9333333333333333,0
openai,gpt-4o-mini,0.0,7,10,Azul,Vermelho,x1,x2,default,2,0.8533333333333334,0.8555555555555555,0.6327683615819208,0.8555555555555556,0.9555555555555556,0.9109351806036615,0.9555555555555556,0.24666666666666667,0.6888888888888889,0.044444444444444446,0.8333333333333334,0.08888888888888889,0.0017941705634548777,0.01537897437504002,0.116663863252598,0.11587795242256786,0.9932634595827802,0.9875620498972033,0.0,13,4,0,0.8,0.9555555555555556,0
openai,gpt-4o-mini,0.0,7,10,B,A,x1,x2,default,0,0.6666666666666666,0.9666666666666667,0.9333991119881598,0.9666666666666667,0.9111111111111111,0.8219584569732937,0.9111111111111111,0.4,0.06666666666666667,0.9444444444444444,0.05555555555555555,0.9222222222222223,0.000589012110770927,0.003136113981520313,0.18781591301901215,0.1845884660568664,0.9828159024958708,0.9964834514418633,0.28935546874999996,3,8,0,0.9222222222222223,0.9444444444444444,0
openai,gpt-4o-mini,0.0,7,10,B,A,x1,x2,default,1,0.6666666666666666,0.9555555555555556,0.9111111111111111,0.9555555555555557,0.9333333333333333,0.8664688427299703,0.9333333333333333,0.4,0.06666666666666667,0.9444444444444444,0.044444444444444446,0.9222222222222223,0.000589012110770927,0.003136113981520313,0.18781591301901215,0.1845884660568664,0.9828159024958708,0.9964834514418633,0.28935546874999996,4,6,0,0.9111111111111111,0.9444444444444444,0
openai,gpt-4o-mini,0.0,7,10,B,A,x1,x2,default,2,0.6666666666666666,0.9777777777777777,0.9555555555555556,0.9777777777777777,0.9444444444444444,0.888779041028176,0.9444444444444445,0.4,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.9222222222222223,0.000589012110770927,0.003136113981520313,0.18781591301901215,0.1845884660568664,0.9828159024958708,0.9964834514418633,0.28935546874999996,2,5,0,0.9222222222222223,0.9333333333333333,0
openai,gpt-4o-mini,0.0,7,10,1,0,x1,x2,default,0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0,0,0,0.0,0.0,0
openai,gpt-4o-mini,0.0,7,10,1,0,x1,x2,default,1,0.8666666666666667,0.8777777777777778,0.7555555555555555,0.8777777777777778,0.9666666666666667,0.9330024813895782,0.9666666666666666,0.5066666666666667,0.8666666666666667,0.05555555555555555,0.9666666666666667,0.022222222222222223,0.0003373520964726623,0.000689667357091112,0.48915189765621264,0.4394008049893766,0.8982911179426677,0.9907521853015396,1.2813476562500004,11,3,0,0.8555555555555555,0.9444444444444444,0
openai,gpt-4o-mini,0.0,7,10,1,0,x1,x2,default,2,0.8666666666666667,0.8777777777777778,0.7555555555555555,0.8777777777777778,0.9666666666666667,0.9323985978968453,0.9666666666666667,0.5066666666666667,0.8666666666666667,0.07777777777777778,0.9666666666666667,0.044444444444444446,0.0003373520964726623,0.000689667357091112,0.48915189765621264,0.4394008049893766,0.8982911179426677,0.9907521853015396,1.2813476562500004,11,3,0,0.8555555555555555,0.9222222222222223,0
openai,gpt-4o-mini,0.0,7,10,Negativo,Positivo,x1,x2,default,0,0.96,0.8555555555555555,0.7031963470319634,0.8555555555555556,0.7888888888888889,0.527363184079602,0.7888888888888888,0.88,0.2222222222222222,0.7,0.07777777777777778,0.8666666666666667,0.19056500578761568,0.8946829968892802,0.21299723639567356,0.20832404737734625,0.978059860787836,0.9972536594584892,0.0,13,19,0,0.7888888888888889,0.7555555555555555,0
openai,gpt-4o-mini,0.0,7,10,Negativo,Positivo,x1,x2,default,1,0.96,0.8555555555555555,0.7031963470319634,0.8555555555555556,0.8111111111111111,0.5808219178082192,0.8111111111111111,0.88,0.2222222222222222,0.7222222222222222,0.07777777777777778,0.8666666666666667,0.19056500578761568,0.8946829968892802,0.21299723639567356,0.20832404737734625,0.978059860787836,0.9972536594584892,0.0,13,17,0,0.7888888888888889,0.7666666666666667,0
openai,gpt-4o-mini,0.0,7,10,Negativo,Positivo,x1,x2,default,2,0.96,0.8444444444444444,0.6813353566009104,0.8444444444444444,0.8,0.5542102366538251,0.8,0.88,0.23333333333333334,0.7111111111111111,0.07777777777777778,0.8666666666666667,0.19056500578761568,0.8946829968892802,0.21299723639567356,0.20832404737734625,0.978059860787836,0.9972536594584892,0.0,14,18,0,0.7777777777777778,0.7555555555555555,0
openai,gpt-4o-mini,0.0,7,10,Vermelho,Azul,x1,x2,default,0,0.78,0.8666666666666667,0.7227926078028748,0.8666666666666667,0.8888888888888888,0.7772277227722773,0.8888888888888891,0.78,0.23333333333333334,0.8333333333333334,0.1,0.9,0.0026957087368473607,0.027302675732108688,0.09873423261871488,0.09825647007714683,0.9951611256917037,0.9755639645632823,0.0,12,10,0,0.7777777777777778,0.8555555555555555,0
openai,gpt-4o-mini,0.0,7,10,Vermelho,Azul,x1,x2,default,1,0.78,0.8666666666666667,0.7227926078028748,0.8666666666666667,0.9,0.799405646359584,0.9,0.78,0.23333333333333334,0.8222222222222222,0.1,0.9,0.0026957087368473607,0.027302675732108688,0.09873423261871488,0.09825647007714683,0.9951611256917037,0.9755639645632823,0.0,12,9,0,0.7777777777777778,0.8444444444444444,0
openai,gpt-4o-mini,0.0,7,10,Vermelho,Azul,x1,x2,default,2,0.78,0.8666666666666667,0.7227926078028748,0.8666666666666667,0.9333333333333333,0.8664688427299703,0.9333333333333333,0.78,0.23333333333333334,0.8555555555555555,0.1,0.9,0.0026957087368473607,0.027302675732108688,0.09873423261871488,0.09825647007714683,0.9951611256917037,0.9755639645632823,0.0,12,6,0,0.7777777777777778,0.8555555555555555,0
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,geometric,0,0.82,0.68,0.16317991631799156,0.6799999999999999,0.75,0.36932391523713426,0.75,0.5,0.54,0.37,0.8,0.14,0.0005101903839836615,0.0018839787428137234,0.2708047455045548,0.2613897674253777,0.9652333342178495,0.999242639669889,0.38847656249999996,32,25,0,0.75,0.72,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,geometric,1,0.82,0.65,0.14131501472031416,0.65,0.74,0.33943089430894313,0.74,0.5,0.54,0.38,0.81,0.14,0.0005101903839836615,0.0018839787428137234,0.2708047455045548,0.2613897674253777,0.9652333342178495,0.999242639669889,0.38847656249999996,35,26,0,0.68,0.71,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,geometric,2,0.82,0.7,0.16481069042316265,0.7,0.75,0.36932391523713426,0.75,0.5,0.54,0.37,0.82,0.14,0.0005101903839836615,0.0018839787428137234,0.2708047455045548,0.2613897674253777,0.9652333342178495,0.999242639669889,0.38847656249999996,30,25,0,0.69,0.72,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,cot,0,0.72,0.61,0.16595380667236959,0.61,0.82,0.6388443017656501,0.82,0.36666666666666664,0.59,0.2,0.88,0.1,0.0,0.0013500596004002727,0.0,0.0,1.0,0.9706699857884229,0.1,39,18,0,0.61,0.8,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,cot,1,0.72,0.58,0.11764705882352933,0.58,0.77,0.5403677058353318,0.7699999999999999,0.36666666666666664,0.54,0.26,0.88,0.11,0.0,0.0013500596004002727,0.0,0.0,1.0,0.9706699857884229,0.1,42,23,0,0.61,0.74,1
openai,gpt-4o-mini,0.0,7,0,A,B,x1,x2,cot,2,0.72,0.59,0.09372236958443847,0.59,0.73,0.4595676541232987,0.73,0.36666666666666664,0.54,0.29,0.87,0.1,0.0,0.0013500596004002727,0.0,0.0,1.0,0.9706699857884229,0.1,41,27,0,0.65,0.71,1
