seed,n_features,algorithm,fidelidade,w0,w1,w2
42,3,perceptron,0.86,2.313071646417091,1.2106008641372685,1.0747209824810495
42,3,nnls,0.8866666666666667,0.04578818089210293,0.2847310773222762,0.028119045541316116
42,3,lp,0.9,0.3333333333333333,0.3333333333333333,0.3333333333333333
42,2,llm_2feat,0.6,,,
